"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000109534",275.504424274704,-0.210635969461437,0.121006400886215,-1.74070105315753,0.0817359935924686,0.129192976925398,"GAR1","54433","GAR1 ribonucleoprotein"
"ENSG00000158856",18.6983358369633,0.738231736221544,0.424219839591347,1.7402103044796,0.0818220968996751,0.129314763455959,"DMTN","2039","dematin actin binding protein"
"ENSG00000184619",6.12986905533599,1.3166813848787,0.756769573597637,1.73987093405365,0.0818816834683858,0.129394619610845,"KRBA2","124751","KRAB-A domain containing 2"
"ENSG00000159588",3.15175458761061,1.90798653609739,1.09675428899827,1.73966635484058,0.0819176204334483,0.129437089631789,"CCDC17","149483","coiled-coil domain containing 17"
"ENSG00000257103",1581.14689403603,-0.103089087084121,0.0592686279827029,-1.73935335763478,0.0819726271693684,0.129509678850488,"LSM14A","26065","LSM14A mRNA processing body assembly factor"
"ENSG00000267855",4.62249681514654,1.50053435151968,0.862948094982062,1.73884658908816,0.0820617511725484,0.129636148390697,"NDUFA7","4701","NADH:ubiquinone oxidoreductase subunit A7"
"ENSG00000065717",8.34964473402994,-1.07769016993672,0.619829649886115,-1.73868767028929,0.0820897159691985,0.129665985060713,"TLE2","7089","TLE family member 2, transcriptional corepressor"
"ENSG00000164199",4.75596084807817,1.476332085515,0.849320564658036,1.73825072292865,0.0821666450386457,0.129773148798321,"ADGRV1","84059","adhesion G protein-coupled receptor V1"
"ENSG00000182325",104.592925946369,-0.306613662049905,0.176401531393123,-1.73815759777388,0.0821830482336836,0.129784705469313,"FBXL6","26233","F-box and leucine rich repeat protein 6"
"ENSG00000183346",3.9528865412427,1.71507043332054,0.986761825114673,1.73807943281676,0.0821968183683129,0.129792101876297,"CABCOCO1","219621","ciliary associated calcium binding coiled-coil 1"
"ENSG00000276345",73.6449563127135,-0.355895632349176,0.204793629589511,-1.73782569830191,0.0822415310691345,0.129848350811486,"MRPL23","6150","mitochondrial ribosomal protein L23"
"ENSG00000105137",2108.40073140462,0.0928459107660691,0.0534664631124067,1.73652613921501,0.0824708466242568,0.130196018256066,"SYDE1","85360","synapse defective Rho GTPase homolog 1"
"ENSG00000163633",27.3041841713216,-0.580550755424379,0.334327584548124,-1.73647279571337,0.0824802704921761,0.130196506101254,"C4orf36","132989","chromosome 4 open reading frame 36"
"ENSG00000151093",66.1729769989774,-0.387991478866601,0.223451812123863,-1.73635413908181,0.0825012359592005,0.130215210435494,"OXSM","54995","3-oxoacyl-ACP synthase, mitochondrial"
"ENSG00000162004",16.3024193684068,0.755799939426747,0.43545364349355,1.73566107602896,0.0826237797523646,0.130394218316515,"CCDC78","124093","coiled-coil domain containing 78"
"ENSG00000166171",223.167691975041,0.236035723906008,0.136022922675849,1.73526431621012,0.0826939991352942,0.130490619050877,"DPCD","25911","deleted in primary ciliary dyskinesia homolog (mouse)"
"ENSG00000196296",6.97499367092689,1.22585319462996,0.706604356438596,1.73485088714775,0.0827672201280923,0.130591734486874,"ATP2A1","487","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1"
"ENSG00000164675",6.03629605010418,1.30492140984988,0.752240479883234,1.73471309341453,0.0827916359717604,0.130615830375594,"IQUB","154865","IQ motif and ubiquitin domain containing"
"ENSG00000104228",416.775187256311,0.155656061559994,0.0897509103170742,1.73431178592049,0.0828627774048292,0.130713629204923,"TRIM35","23087","tripartite motif containing 35"
"ENSG00000262406",7.72976896663209,1.22668674236028,0.707560587517494,1.7336843854802,0.0829740985247726,0.130874781727899,"MMP12","4321","matrix metallopeptidase 12"
"ENSG00000188428",145.60063593455,-0.26551664412696,0.153275310787189,-1.7322857984324,0.0832226892575029,0.131252389682474,"BLOC1S5","63915","biogenesis of lysosomal organelles complex 1 subunit 5"
"ENSG00000102543",82.4653811775966,0.344154730067635,0.198688602808225,1.73213121036346,0.0832502033810791,0.131281287822404,"CDADC1","81602","cytidine and dCMP deaminase domain containing 1"
"ENSG00000162972",183.714751288758,-0.239251931053273,0.138158352416067,-1.73172252613987,0.0833229779168879,0.13138154504524,"MAIP1","79568","matrix AAA peptidase interacting protein 1"
"ENSG00000178093",11.5186333684894,-0.897394543370105,0.518259735860523,-1.73155366175623,0.0833530626950409,0.131414475445471,"TSSK6","83983","testis specific serine kinase 6"
"ENSG00000177692",11.7050460660553,-0.894733765646841,0.516778384420409,-1.73136840204786,0.0833860785753548,0.131452019244053,"DNAJC28","54943","DnaJ heat shock protein family (Hsp40) member C28"
"ENSG00000119523",683.305346878578,0.128987047856641,0.0745051278439239,1.73125060770109,0.0834070766894293,0.131457684163019,"ALG2","85365","ALG2 alpha-1,3/1,6-mannosyltransferase"
"ENSG00000143198",854.265039070195,0.118654757784411,0.0685372425820591,1.73124498906338,0.0834080783792667,0.131457684163019,"MGST3","4259","microsomal glutathione S-transferase 3"
"ENSG00000089063",1452.6450701152,0.0973311954413923,0.0562273805022242,1.73102845218874,0.0834466899631914,0.131504029063794,"TMEM230","29058","transmembrane protein 230"
"ENSG00000162775",177.290627958009,0.232009201606177,0.134059615543457,1.73064200330314,0.0835156352314938,0.131598161461297,"RBM15","64783","RNA binding motif protein 15"
"ENSG00000106367",1664.69533560216,0.0939113617408583,0.0543000187461252,1.72949041104262,0.0837213612044677,0.131907778893075,"AP1S1","1174","adaptor related protein complex 1 subunit sigma 1"
"ENSG00000100593",1.45582753138374,-2.90663688886068,1.68083437441922,-1.72928215480184,0.083758608876292,0.131951910134439,"ISM2","145501","isthmin 2"
"ENSG00000141568",860.739822003319,0.129309836216225,0.0747811061626024,1.72917790136798,0.0837772601642321,0.131958777691966,"FOXK2","3607","forkhead box K2"
"ENSG00000116128",478.915597643999,-0.15106666129716,0.087364466293036,-1.72915451449626,0.0837814446155445,0.131958777691966,"BCL9","607","BCL9 transcription coactivator"
"ENSG00000127554",257.451734415129,0.20008097867578,0.115739452869136,1.72871889157803,0.0838594185505486,0.132067026965384,"GFER","2671","growth factor, augmenter of liver regeneration"
"ENSG00000173230",2657.31646803452,0.114743435216744,0.0664016357414344,1.72802121416935,0.0839844210832279,0.13224930776682,"GOLGB1","2804","golgin B1"
"ENSG00000068654",1603.92165122576,-0.0984845642077034,0.0570498285209851,-1.7262902757276,0.0842952039229023,0.132724062261325,"POLR1A","25885","RNA polymerase I subunit A"
"ENSG00000167703",304.165150934185,0.195990393543653,0.113538845884318,1.72619680970989,0.0843120118090017,0.132735895148218,"SLC43A2","124935","solute carrier family 43 member 2"
"ENSG00000159921",593.024680378379,0.133697695822169,0.0774656597077818,1.72589630458848,0.0843660696764859,0.132806363153948,"GNE","10020","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"ENSG00000155093",7.1480667650721,1.20198896308542,0.696566730872794,1.7255905426022,0.084421101985518,0.132878349395167,"PTPRN2","5799","protein tyrosine phosphatase receptor type N2"
"ENSG00000142748",1.43658329626988,-2.90681353245268,1.68493497682616,-1.72517846233338,0.0844953158494575,0.1329805081086,"FCN3","8547","ficolin 3"
"ENSG00000111850",45.5999617993325,-0.464566522184304,0.269435867041383,-1.72421930044284,0.0846682611702534,0.133229451827636,"SMIM8","57150","small integral membrane protein 8"
"ENSG00000230667",1.48149267204693,-2.92605476708571,1.69705287434145,-1.72419776149943,0.0846721481161634,0.133229451827636,"SETSIP","646817","SET like protein"
"ENSG00000175183",750.516339157557,0.127432417897013,0.0739150428315471,1.72403901851795,0.0847007995349615,0.133259854670932,"CSRP2","1466","cysteine and glycine rich protein 2"
"ENSG00000164114",322.549558217186,0.174222700527117,0.101092378188295,1.72340094920519,0.0848160433837348,0.133426471772386,"MAP9","79884","microtubule associated protein 9"
"ENSG00000135436",3.35610553367093,1.85308236305654,1.07538842715713,1.72317491639304,0.08485689834142,0.133466444969653,"FAM186B","84070","family with sequence similarity 186 member B"
"ENSG00000089195",281.020793151025,-0.189625119400846,0.110045179617075,-1.72315698025744,0.0848601409419203,0.133466444969653,"TRMT6","51605","tRNA methyltransferase 6 non-catalytic subunit"
"ENSG00000143036",22.0199843765693,0.647984727529359,0.376079933187698,1.72299734802909,0.0848890046141842,0.133497142123638,"SLC44A3","126969","solute carrier family 44 member 3"
"ENSG00000174485",477.229190569766,0.150310680589192,0.0872414182591038,1.72292798063845,0.084901549654054,0.133502172529558,"DENND4A","10260","DENN domain containing 4A"
"ENSG00000142444",286.668157152512,0.189089324890086,0.109796315113016,1.72218279543764,0.0850364104276541,0.13369951420458,"TIMM29","90580","translocase of inner mitochondrial membrane 29"
"ENSG00000181192",380.421104088381,-0.166249274752866,0.096542089420695,-1.72203932761816,0.0850623945624213,0.133725648682547,"DHTKD1","55526","dehydrogenase E1 and transketolase domain containing 1"
"ENSG00000203805",16.7899684960358,0.768744297321719,0.446556905511445,1.72149235144236,0.0851615189117658,0.133854768848172,"PLPP4","196051","phospholipid phosphatase 4"
"ENSG00000167925",127.685997406416,0.268256307675502,0.155828640122438,1.72148269704932,0.0851632693427745,0.133854768848172,"GHDC","84514","GH3 domain containing"
"ENSG00000143458",166.824369799275,0.25327004000227,0.147145281994843,1.72122433399629,0.0852101237684105,0.133913676741993,"GABPB2","126626","GA binding protein transcription factor subunit beta 2"
"ENSG00000213799",89.1645417691139,0.33282157423864,0.193378419899542,1.72108953218015,0.0852345785001873,0.13393737285992,"ZNF845","91664","zinc finger protein 845"
"ENSG00000205090",40.4750829217052,0.498333758155946,0.289609848892541,1.72070722063341,0.0853039654559086,0.134031662366318,"TMEM240","339453","transmembrane protein 240"
"ENSG00000198837",541.493424057758,-0.141399106714368,0.0821934961456552,-1.72031989567392,0.0853743088752158,0.13412743378504,"DENND4B","9909","DENN domain containing 4B"
"ENSG00000162924",38.1138010155897,-0.494929583047143,0.287767467484771,-1.71989414708018,0.085451684638537,0.134234231098302,"REL","5966","REL proto-oncogene, NF-kB subunit"
"ENSG00000161956",316.849191528964,0.18033867495737,0.10485859554066,1.71982729720466,0.085463839116243,0.134238561462109,"SENP3","26168","SUMO specific peptidase 3"
"ENSG00000081842",2.16827621131779,2.42635800908709,1.41155874389034,1.71892102938621,0.085628752407018,0.134482803670351,"PCDHA6","56142","protocadherin alpha 6"
"ENSG00000152463",2.85301751286944,2.05734924188737,1.19707638934054,1.71864490871861,0.0856790490923924,0.134547002774377,"OLAH","55301","oleoyl-ACP hydrolase"
"ENSG00000168894",685.721710096719,-0.139603030472339,0.0812348403804248,-1.71851178408888,0.085703306902639,0.134570301835473,"RNF181","51255","ring finger protein 181"
"ENSG00000136002",31.6077405175944,-0.536815766628722,0.312390289986482,-1.71841374023485,0.085721175885063,0.134583565216777,"ARHGEF4","50649","Rho guanine nucleotide exchange factor 4"
"ENSG00000102683",2.14903197620393,2.41639452948339,1.40660991219389,1.71788532736454,0.0858175336217447,0.134717485596122,"SGCG","6445","sarcoglycan gamma"
"ENSG00000168785",2230.60558806592,-0.0874373201168073,0.0508994959577092,-1.7178425536759,0.0858253373652137,0.134717485596122,"TSPAN5","10098","tetraspanin 5"
"ENSG00000185304",2.71188005319603,2.04504723169282,1.19072087150037,1.71748667604688,0.0858902868445128,0.134789810732479,"RGPD2","729857","RANBP2 like and GRIP domain containing 2"
"ENSG00000131471",2.71188005319603,2.04504723169282,1.19072087150037,1.71748667604688,0.0858902868445128,0.134789810732479,"AOC3","8639","amine oxidase copper containing 3"
"ENSG00000112293",3.34922880742585,-1.80658389534188,1.05213885960919,-1.717058427072,0.0859684971089348,0.134897727419974,"GPLD1","2822","glycosylphosphatidylinositol specific phospholipase D1"
"ENSG00000160111",7.393282679081,-1.16832541871076,0.680497246843619,-1.71687016241411,0.0860028977150257,0.134936883892951,"CPAMD8","27151","C3 and PZP like alpha-2-macroglobulin domain containing 8"
"ENSG00000127774",34.2640702248027,0.524695740265415,0.30572163922977,1.71625319551251,0.0861157107688507,0.135099045867354,"EMC6","83460","ER membrane protein complex subunit 6"
"ENSG00000176293",55.7335511319863,0.408817931945412,0.238238318904466,1.71600409969879,0.0861612920668731,0.13515571006844,"ZNF135","7694","zinc finger protein 135"
"ENSG00000089123",61.4035391148283,-0.379033227161896,0.220906842804726,-1.71580573217891,0.0861976046847736,0.135197824236006,"TASP1","55617","taspase 1"
"ENSG00000149527",30.2467084107542,-0.546377542535545,0.31873167258454,-1.71422418771584,0.0864875602970347,0.135637715336281,"PLCH2","9651","phospholipase C eta 2"
"ENSG00000004700",934.266863500457,-0.115318108917571,0.0672858853440716,-1.71385288798509,0.0865557473181081,0.13572975021318,"RECQL","5965","RecQ like helicase"
"ENSG00000171169",168.52560085174,-0.244395342630072,0.142639901129221,-1.7133729110529,0.0866439565939759,0.135853158725395,"NAIF1","203245","nuclear apoptosis inducing factor 1"
"ENSG00000184281",565.784972701382,0.137500702107938,0.0802675135680124,1.71303053995101,0.0867069212669513,0.135936962284835,"TSSC4","10078","tumor suppressing subtransferable candidate 4"
"ENSG00000149564",7.40298169038127,1.15481309077355,0.674356140115956,1.71246767409129,0.0868105169087133,0.136084440685257,"ESAM","90952","endothelial cell adhesion molecule"
"ENSG00000176396",279.487968913862,0.187175141594166,0.109328877687974,1.71203752889851,0.0868897526111754,0.136193704191598,"EID2","163126","EP300 interacting inhibitor of differentiation 2"
"ENSG00000099974",12.6306788488415,0.875948379592847,0.511737204816774,1.71171525413416,0.0869491560877553,0.136271861483157,"DDTL","100037417","D-dopachrome tautomerase like"
"ENSG00000213619",595.228007848695,0.140724026505168,0.0822562692258001,1.71080001353901,0.0871180370913552,0.136521562458905,"NDUFS3","4722","NADH:ubiquinone oxidoreductase core subunit S3"
"ENSG00000205643",91.9595078984705,-0.31746916883548,0.185577259945995,-1.71071158679607,0.0871343676871336,0.136532175081507,"CDPF1","150383","cysteine rich DPF motif domain containing 1"
"ENSG00000274349",34.3502540739961,-0.520281498110317,0.304154621571574,-1.71058225392733,0.0871582572500224,0.136554628338195,"ZNF658","26149","zinc finger protein 658"
"ENSG00000162591",120.624795073974,0.276716870030642,0.161856046296006,1.70964802590431,0.0873309790773541,0.136810052986194,"MEGF6","1953","multiple EGF like domains 6"
"ENSG00000215305",428.782780526559,-0.152680702102717,0.0893080137172383,-1.70959688551719,0.0873404419757143,0.136810052986194,"VPS16","64601","VPS16 core subunit of CORVET and HOPS complexes"
"ENSG00000170776",1020.1190753221,0.130421522246263,0.0763169901197435,1.70894478466234,0.0874611777558656,0.13698415165184,"AKAP13","11214","A-kinase anchoring protein 13"
"ENSG00000158859",27.1827476128337,-0.592041046208967,0.346604010626266,-1.70811943329574,0.0876141837216508,0.13720874907138,"ADAMTS4","9507","ADAM metallopeptidase with thrombospondin type 1 motif 4"
"ENSG00000174238",1520.52068954682,0.0979091018088419,0.0573344204540565,1.70768451191198,0.0876948975064631,0.137320096029634,"PITPNA","5306","phosphatidylinositol transfer protein alpha"
"ENSG00000134640",2.56518100208873,-2.10263719692627,1.23166444883722,-1.70715100116051,0.0877939896535271,0.137445128037153,"MTNR1B","4544","melatonin receptor 1B"
"ENSG00000130943",2.56518100208873,-2.10263719692627,1.23166444883722,-1.70715100116051,0.0877939896535271,0.137445128037153,"PKDREJ","10343","polycystin family receptor for egg jelly"
"ENSG00000198753",168.36720286218,0.236584691935637,0.138590525536427,1.70707695219363,0.0878077503462172,0.137451606130999,"PLXNB3","5365","plexin B3"
"ENSG00000104936",507.532711081634,-0.143229286769318,0.0839755585817968,-1.70560683594387,0.0880813057700502,0.137860077662984,"DMPK","1760","DM1 protein kinase"
"ENSG00000169994",5.06339073708109,-1.45097966802728,0.850729595708904,-1.70557093034737,0.088087995577573,0.137860077662984,"MYO7B","4648","myosin VIIB"
"ENSG00000119862",27.7433252908577,-0.572710249882382,0.335815572013956,-1.70543089007969,0.0881140913148716,0.137885810729801,"LGALSL","29094","galectin like"
